1000	1000
2000	1000
3000	1000
4000	1000
5000	1000
6000	1000
7000	1000
8000	1000
9000	1000
10000	1000
1000	2000
2000	2000
3000	2000
4000	2000
5000	2000
6000	2000
7000	2000
8000	2000
9000	2000
10000	2000
1000	3000
2000	3000
3000	3000
4000	3000
5000	3000
6000	3000
7000	3000
8000	3000
9000	3000
10000	3000
1000	4000
2000	4000
3000	4000
4000	4000
5000	4000
6000	4000
7000	4000
8000	4000
9000	4000
10000	4000
1000	5000
2000	5000
3000	5000
4000	5000
5000	5000
6000	5000
7000	5000
8000	5000
9000	5000
10000	5000
1000	6000
2000	6000
3000	6000
4000	6000
5000	6000
6000	6000
7000	6000
8000	6000
9000	6000
10000	6000
1000	7000
2000	7000
3000	7000
4000	7000
5000	7000
6000	7000
7000	7000
8000	7000
9000	7000
10000	7000
1000	8000
2000	8000
3000	8000
4000	8000
5000	8000
6000	8000
7000	8000
8000	8000
9000	8000
10000	8000
1000	9000
2000	9000
3000	9000
4000	9000
5000	9000
6000	9000
7000	9000
8000	9000
9000	9000
10000	9000
1000	10000
2000	10000
3000	10000
4000	10000
5000	10000
6000	10000
7000	10000
8000	10000
9000	10000
10000	10000
11000	1000
12000	1000
13000	1000
14000	1000
15000	1000
16000	1000
17000	1000
18000	1000
19000	1000
20000	1000
11000	2000
12000	2000
13000	2000
14000	2000
15000	2000
16000	2000
17000	2000
18000	2000
19000	2000
20000	2000
11000	3000
12000	3000
13000	3000
14000	3000
15000	3000
16000	3000
17000	3000
18000	3000
19000	3000
20000	3000
11000	4000
12000	4000
13000	4000
14000	4000
15000	4000
16000	4000
17000	4000
18000	4000
19000	4000
20000	4000
11000	5000
12000	5000
13000	5000
14000	5000
15000	5000
16000	5000
17000	5000
18000	5000
19000	5000
20000	5000
11000	6000
12000	6000
13000	6000
14000	6000
15000	6000
16000	6000
17000	6000
18000	6000
19000	6000
20000	6000
11000	7000
12000	7000
13000	7000
14000	7000
15000	7000
16000	7000
17000	7000
18000	7000
19000	7000
20000	7000
11000	8000
12000	8000
13000	8000
14000	8000
15000	8000
16000	8000
17000	8000
18000	8000
19000	8000
20000	8000
11000	9000
12000	9000
13000	9000
14000	9000
15000	9000
16000	9000
17000	9000
18000	9000
19000	9000
20000	9000
11000	10000
12000	10000
13000	10000
14000	10000
15000	10000
16000	10000
17000	10000
18000	10000
19000	10000
20000	10000
